"HolderAddress","Balance","PendingBalanceUpdate"
"0x1b6244869076d49cc36a2297016248c77355bd20","0.399264264","No"
"0xb22bacbb66f9736024b70df51ea6e8d5b35f18bf","0.398424043","No"
"0xe7438b10e820d2a9d8dd754075b82bb1371f0887","0.397749465","No"
"0x51765f7181914f37a0ab2fd18ab597b083d72039","0.397665721","No"
"0xc9424d0d851e45e55abab949cddfd0bf39876ea7","0.39637041","No"
"0x96359a6c989be7f4cda88e59040ed9787a1d7801","0.395454675","No"
"0xe441acde4680523b242d4e995ef74c8ee61eaeb9","0.394910442","No"
"0x90d1ed1e437bb8c058726915af611c4472b6ace9","0.392946112","No"
"0xc3c811b9ba1c015f6efc36dda88d978b2ec7f47b","0.389715269","No"
"0xb0aa56a271d98bb4a17992944046636a9beb543d","0.389609027","No"
"0xc9ba8df07f575df4f194ff6eeab8bcdc8a4d0b2c","0.386137357","No"
"0xdde4249403852e1896ed21713302408054b294ef","0.382903251","No"
"0xc60a034fccca345f2e6180f80c8dc0fb428aab37","0.38214914","No"
"0x61a1c411cae629da50d8c7666cd2efd1e23d9a75","0.38016845","No"
"0x752895e97eb2ab6a1866995f75219ef54c3aaeab","0.376371855","No"
"0x4d4fd8319bdc7955b2247ed069af2ef155b6296b","0.376090602","No"
"0xb658952a1a6c830c1aad7abc701b6ba92c12df75","0.374998433","No"
"0x13de0e5502c3972181ef8722673548f2f0b2132c","0.372957188","No"
"0x570fd187ee13c026deb3f143ab5312bec9e207c6","0.36998017","No"
"0xc5ff1284b5a56a40a69292fbc9393ed3098abff7","0.368965666","No"
"0x80415b66fff659343183d824b6dddc9481d9e8ff","0.367026116","No"
"0x762d8e4f7b957d3d9ac8ffe6c7288bef9fb34801","0.366408003","No"
"0xfef87458d3dd0d01b654ce082817eb394a1a3e20","0.366215238","No"
"0xecdedabcc7f966f93781b52dadca1f04a740130d","0.362130423","No"
"0xfe2baa625bd680488d77d9ddf84e9fdda784b339","0.361528333","No"
"0xfee49e504f85ea9b1c9ba8cff6cd43271600498f","0.359356714","No"
"0x595c50fd31014d33908acf5bea924eff1e4b6f0f","0.359126245","No"
"0x2dc8ecc2c179bbc25f0db56f6d0e8fd2065e4a18","0.35800592","No"
"0xbb5e884bd24090b51343aae9f768e86b248b72a5","0.357552483","No"
"0x5e23b55ebdf39f69b6f1dbf6f97fc03a72b6369f","0.357505696","No"
"0x5c6178f926d7311d3340cd0a749ed3286322202f","0.353891651","No"
"0x458fb7bc2167314cf7d013494febd1f003dbd094","0.352426199","No"
"0xd4dce48d37d81d787fa858243bc4435d1d2dd3ee","0.35076802","No"
"0x0e84376b865dbb59720d0462dcc51d19cf262db9","0.349490416","No"
"0x1f9f948f596af3d95646729daaa18680739be55f","0.348162098","No"
"0x828fe006173f1830418988c1f4560192ed29ff50","0.346919801","No"
"0x0561aa45520698a57767d5a06beacc408d0f8275","0.345486175","No"
"0x14aa7eba5a80205b97d09ad5a0b5747a5f4ac698","0.342534782","No"
"0xd23cbaaf5820ed8d0fbb2253a64fdc0196e1917f","0.341804059","No"
"0x4aebba0dbb97dc6c4e05cf4ceadefbef7e2d56d3","0.338169093","No"
"0x82ecff2a750918ed268628822bf34ff58b325f32","0.336552762","No"
"0xbd6493893cc25faf2e18cf406778110ecd8a0707","0.336426538","No"
"0x5000a604dae7026f6325153fd3b952c0f1792b22","0.335550571","No"
"0x34a5bae4133be745a96fc24745d401603a493241","0.329424222","No"
"0x41d50aea1382983ae84fed62ed1d5f8f83a24da4","0.328491657","No"
"0x0e352b78bcf09a3153c8ec5be3b688e36f793fb5","0.328479841","No"
"0x0326e256e1374fcf59069874fcec83f17e4d36e3","0.322080796","No"
"0x712ef75683adfa050af16bbf53d77013b9741592","0.320871361","No"
"0x378add54d6247c29d92653eedac8827de7cd73b2","0.320283798","No"
"0x22e22305f90c139f935a8347fc60d423e69a4bcc","0.320119834","No"
"0x9badd8e672476af275d3eb15b45bca43cbeb277a","0.31924006","No"
"0xa05560935ae5f07b1d44da3e9653563936815b4e","0.317615022","No"
"0x8cf0571b7673703e1af720388d0102273f0a7a12","0.316189199","No"
"0x96d9b8d41333d74c4038d706bd68b8e57658d95d","0.315335005","No"
"0xf648c3a59f353e35aecd7cc4204b4f2b269eeeea","0.314669429","No"
"0x1de01bdaf491e6528019068a232b2fcdf36e1725","0.314274164","No"
"0x1a06cab1c5e81f1f05d8b7653f81ca4bc8635219","0.305171614","No"
"0xdcab8563ced769f26be0c1461b9efcfb63de8c7a","0.304489577","No"
"0x4f04f11a0c42fc82eb50c0ad2c836d672fd4b5da","0.303407826","No"
"0x376f0c7d89cb01d9871256f07d800ae56d687950","0.302150513","No"
"0xd901633a47c0ee97adfd5644af3e680ee1023194","0.297824713","No"
"0x8554e8c7dccb1eef902e47370c51013dc2fad281","0.295407871","No"
"0x4621cd761235da9bed837a924bc15f92b91f8114","0.29114908","No"
"0x63ab7adbcb46a904b63612d4282dbf5b5fac0d1f","0.290658602","No"
"0x01f6422f89747b95fbca52566769f8476295d55a","0.290125091","No"
"0x23f521583c86889b256f68683d826e6a4788c4bb","0.289332809","No"
"0xea41c6a1825a7893b675477ed4c050e3c6cb1294","0.285951419","No"
"0x14a03b6066edb8dffc3541eb78cbc365fd464dfa","0.284469553","No"
"0xe6b836d5b6db0ba28963afe7ec855eb9c58cfc81","0.283502432","No"
"0x9054674d778b69c7b2c3e44e824cce0754124220","0.283333493","No"
"0x0b945bdc6685c885f17ffb9be2061d509c3757b5","0.279799666","No"
"0xb5eac71d4e9e8ff7c611fa4cc557a460432140ed","0.278612087","No"
"0x242ddf5f88fec0a8e50749800f1c7d7d3a23aad4","0.277043867","No"
"0xa965b780c4d8195bcc58b46109a4b244da86ace3","0.276970087","No"
"0x19ce11c91c71b9d7be44a715c3b500500279f28b","0.276538576","No"
"0xef154c3fa8bf701bb987737215a28514f9cb5d7d","0.271065132","No"
"0xa943b35825a7fa66bc3e5f36ac75c2f92e0e0465","0.269930791","No"
"0x3670049f10eecbddf67fcc54fc946c347bd613e9","0.26931519","No"
"0xfa7adc13c96e4b1a4442919ba65b2badd77eb05f","0.268419863","No"
"0x2677338318b31f6e064e791adf95fca2156fe0c8","0.267731948","No"
"0x4b8717a63e2d36e0619b5a559f4343ec47d391db","0.266064791","No"
"0x8673a79dc0a8faea44329f3b14c984dca1fffa96","0.26414944","No"
"0x5c149159e65fdf4a1d345ebdfd849fe0679410ed","0.263762557","No"
"0xb6439cd6b1d62a62b33914d05ee4704423a9e99a","0.263036609","No"
"0x5d9c0eef7a6b6b8c2d0aa06fce9adc23c2c19fff","0.261923665","No"
"0x5ad7752266eead7eb3de6896b9a34f01184aef53","0.26057928","No"
"0x4343034a2958682a49e53da108337dd6d7f6fdac","0.26051085","No"
"0x7959fa349c5dbeb5e7c4db9a20caea392e07abf0","0.257356913","No"
"0x93ff644a8e7ac1023d26ff8f57da33f4069e005c","0.254692098","No"
"0x6e44005d4890fae2fff96f39d88dad15e4ba74fe","0.252915094","No"
"0x74dd5780b0db3b22752301e1287366ae4ba6ba08","0.25120551","No"
"0x4c835dac3538b332921a7632cef3ac0175fd2ac7","0.248614804","No"
"0xb26cb751a11aecf49ae99e9ff43289f416265977","0.248411317","No"
"0x471807225b9c46ea994bc6f35625e01db4550c39","0.246516559","No"
"0x84ac55a022d4e8040ccf0e03a0ca582e1849cf51","0.244789421","No"
"0x6f0936b276907312f820fa847d8a3dbb87b2cac4","0.24383031","No"
"0x4a84a3048c17b14f523d092b812b12cc3dc57cc1","0.242374119","No"
"0x4f082c10491baf9b1ae4c93de094d88d901ebf86","0.241369193","No"
"0xd747431d40cb51fc7766104e4b880e826ac8dc19","0.240944738","No"
"0xde18a2afd2d77393ab2a5a80eefcb91b559f02f0","0.240624894","No"
"0x576c52d7212d561705e68b726929b74b0d002ede","0.23911125","No"
"0xdc3014098600df4fb372f4164ff480a562c475c1","0.238968804","No"
"0x8edfbd1bc7caa3f54d33274f549ca0394c46ffdb","0.234775204","No"
"0x367790b012e9f814e70c268d08899f5c0c2165bb","0.234721926","No"
"0x577b05cbdaaff8ad716cf56d382d6da8432dd95c","0.233650482","No"
"0x9c41707b1c7ac64bad72317beeeae2eee649448b","0.233570065","No"
"0xc28cf7d1bba82ecadb9367f1ab480ea7b693cf80","0.232235638","No"
"0xcbe26521d5190adf11ee95115eac458ebabfeb8c","0.231961044","No"
"0xd18d1294543d06e85627ff953ed800aae01d023f","0.231917255","No"
"0x82949f1d93f4e0367734759dd20b0d98836a32c0","0.231719246","No"
"0x698b52d393f277f14f0cf2a55ca8dd12dc298f20","0.231312404","No"
"0x385f292d132babfaa631f69e542a23db1c746bc3","0.229403131","No"
"0x4d764309945270381beca3447b79c461e41d43de","0.227852172","No"
"0xa4155e6db47df9d3b7600ac65a468f6e4e168ac5","0.227695308","No"
"0xac3d0cd4883481d5ab6631415746195cddda835c","0.227526519","No"
"0xb02c32f2f522072271a434e2a308de776d24e66a","0.227490826","No"
"0x8cc25d9045c926d28f547b0a3c8ec67a72d80d04","0.22638212","No"
"0x50dfe84c0e9f8e56ba6926bae9a2c710df4bc467","0.225842172","No"
"0xee998a8473011652106870b98be899a12f37c715","0.225034132","No"
"0x7f6b522c6726a71a20c2f109be8023a6adefd761","0.22351184","No"
"0x9e12efd0bde3533708c62e24773c2bc0a2792a15","0.223039371","No"
"0x297521f4b92b222308229b3febc6df602f2272e2","0.221896168","No"
"0x8af6784857d408dfd6278b44efd72da6ef300c11","0.221509206","No"
"0x84669ed0ac8f7a2e46d6817e82f8cece7005d39d","0.219036053","No"
"0x480bd67ad246e125d4589ed042a8e798c2ea1b0c","0.218548129","No"
"0x605ba3dfab5521f355ab938f35b9ac97bc11e8e3","0.218055111","No"
"0x83faaa6e3e84b360ffc15b187ba8204234bbd899","0.217617332","No"
"0xc4adb45add68e2f311d865a2284c0e145f003e79","0.215697404","No"
"0xfe198c74c6ebe40cc08665b240c98b5ed47a4ed2","0.21567426","No"
"0xa2cc99e6c260712451d215002ae84d92ca08a637","0.214967984","No"
"0x6a05ccdf57cac56e2fb48bcbef674ca5fd8fcbd4","0.214886303","No"
"0xa8430a05021e31605f80f9a41348fc74ea8217de","0.212110054","No"
"0x14dde7ea5b5d030f5e5c824d1cdc924c6054079f","0.211550933","No"
"0xc2fd85725d5f02df94c94df58457cf3d81288ba2","0.21071021","No"
"0xba7575aa25bf346d04475d3eb80afa94f9730f63","0.210000025","No"
"0x0f9d76b6e296f1b403272de708f13f50d536bbc2","0.209003685","No"
"0xd29092bd6ae097d9c8b52191a07ee051ad80a3d4","0.208692962","No"
"0x0cb8bbb7f6c7515296204470dfaa3d85f782eb0e","0.208532758","No"
"0x40c37048e0adb4f2c5910d6629273f1ecd61bec1","0.207757892","No"
"0x2b9038c552b3ac258fa23e05e9e92b7468d748b0","0.20682416","No"
"0x90900d10c7d7c57642eb976df943ae28c429a567","0.20603648","No"
"0x72b1c5bab9c37922a3eeff8846fe7ef7ce63b42c","0.205893182","No"
"0xda7b931b23e4fffb0427ce187d294f4e09cb0dfc","0.205389517","No"
"0x707cb29eaa485ec3d6020f31c50c71ad9bea4077","0.203760905","No"
"0xfd9e6ec2f6c472d2c1e34799c645adad06482616","0.203192606","No"
"0xa9ac427988600b6888e5b745c57d9a4b1e6c93f7","0.201410266","No"
"0xc35e77b6e13fedca2e9b3440e4e4ca5d6749aa49","0.200939931","No"
"0x527a7846f63c6fa0318b1cde25497fa930371557","0.200763872","No"
"0x47019ae4370b4f7939b45837e354a4da3b3e04fc","0.198105973","No"
"0x35d870c9f06e44ce7053e782e413f2d32e9965c2","0.197832559","No"
"0x8f92d4d2b15c4e8d6a8363c927c75e4b9e350457","0.197789289","No"
"0x44b6365de1a96aa689bb39962a88d8ec324aa63f","0.197281402","No"
"0x8e5ea2d830650bdbd1e1e80f2eda1586fbc415d3","0.196146983","No"
"0x27dd9c79c104b45de54b2429382a68fa15930515","0.195847269","No"
"0xc1866f8bcc34f6a7a2e49bf08618169f3b966096","0.195599948","No"
"0x7a43bf346c907c761b04a976a27a0fd04a71be04","0.195508405","No"
"0x8f2c173e176d5b1c932c4d7ac608dea01c3c3005","0.192118791","No"
"0x9b70553b5827ad47ef83fb92ad21047128a808f2","0.190821885","No"
"0x1135f06fe3764416e1c18b1334e975f81f77eae6","0.189990491","No"
"0x31000e02b0acded3be3a34c1754ebcced6e6f133","0.189774795","No"
"0x544b020b82e6d957d6a0f38df450c650b6e6bc9a","0.189557027","No"
"0x3093db46626ca2e8cc70f481a28e4f927953da33","0.189139278","No"
"0xc62b8153468f6549ac3d235fce44ecc0bd55eb23","0.188453872","No"
"0xaf932273a245378ead79ed08318a5ccafb67cdcd","0.186749386","No"
"0x37d770e2fabe4ed368933181060a7859386b9e19","0.185475325","No"
"0x6b75fd0f8e524e159da72500af5393093694bf99","0.185091042","No"
"0x58d4ed2501d551abbe1a4f7162be0f0e90a4f4a0","0.184170477","No"
"0x5e7568a01b58634c28bce237a5cc5746a81b223f","0.183934428","No"
"0x9235a5966623cdc9028a67eaa680632ae42a77d6","0.183820843","No"
"0x040a7f14eebd5beb556f84a645d8452ebf0f82db","0.183649643","No"
"0x711d060c37fcc50dc6012eaed4cff5890e29e535","0.183586546","No"
"0x68e81bb11bcbc7d1a650e3d10f456f5f74c406c1","0.182873388","No"
"0x2199e92a27e89fc2bfe0d606dd72b06ece4d29a0","0.182751416","No"
"0xcf2a92d600033fe87e5c0e7f9e59f04f398c4e55","0.18203394","No"
"0x295cfebc54964f3aca1f326c28c9590a310c9a39","0.182021114","No"
"0x322553611bc68d08a5840e067bdffa6e67c457e8","0.17986451","No"
"0xe02465f9518c4b021eec2c4fd18a6b6965014591","0.179409491","No"
"0xc9ad0a87e7ba3cd51d658ce08914b1f73a382062","0.177372042","No"
"0x8c97f2a7911be7029911f9aba1db779e6020a330","0.176788986","No"
"0xefb678d38ca34cbd516a1e1a3ee7aab9c781aa3d","0.176058446","No"
"0xab4555f4024757b5cf18f2a8327474f463c6850b","0.175493606","No"
"0xc6709f5a89bc16f1ae9fdd0792299e8f20c1baa8","0.175387132","No"
"0xe9c1bbe3ee8c8e20723af96b7bc130ae5dcc2069","0.173577069","No"
"0xf0f322cefab3c12c72d22dd4ce2ad7e9d95264f9","0.172626922","No"
"0x44783e25ff4fa741308dae10381d465e843630a5","0.171248692","No"
"0xe343434a0798677c05633dd7cc94549a6f316728","0.171232787","No"
"0x5742a20990d003db7fd8c7b4bf46486a095170fb","0.16976969","No"
"0x7480c3386d544653597e280609de462464dbac16","0.168715334","No"
"0x6ddfa1ce6e24db84b1cdccd38ef4b0dbacd05990","0.168577907","No"
"0x5c337933686838b19e32ef54d55ff949494bceaa","0.168095744","No"
"0x73b4693055c1e4b187ccc105c0f2931e3eaa9658","0.165060652","No"
"0x4f15bf9065853385a449a99e13209425e32347c5","0.164057775","No"
"0xa58ae47d2a6d582ef6e99613a1036242dbce5c82","0.163175849","No"
"0xdf866b1bb29abac2cb2f0975b3029e4f152c8c02","0.162553595","No"
"0x49a8eb53b1911d0b5fb582272b834bf4f73b868a","0.161151408","No"
"0x957f593be01e33fc69ba76d141a3b758ca9fc179","0.159526197","No"
"0x8549a64c4d87810d9484920c3fe523da42984f4c","0.159447861","No"
"0xdda7c90849a5498c069de77b5331786d6eeda69c","0.159099647","No"
"0x95820b14e8e8870514ef73901fc0ae47cd80fc98","0.157699229","No"
"0x60a37f9f77a276dbf014ec2c04ebd310070706a8","0.157383974","No"
"0xe59786b2508f9bea485abe2d8a625c38d43b2041","0.157198522","No"
"0x3506b1cd368a77ec738b3941c41e5604fda4995e","0.154482049","No"
"0x2809160c4018d592d56a936b0becfb1d36385be4","0.153410332","No"
"0x2bf0bc43112d3b1ebe620b6f1dbb296110117f59","0.152913712","No"
"0x668d8e89c5ec979c25f0855d0169eb2c9eaba9a6","0.152629633","No"
"0xdf3196a27c3d15fe986c4ff0040ea3ecf1ac43a8","0.152609178","No"
"0x8cea87c13dd897c9c69e7006796b0cc74a16e9ab","0.151948872","No"
"0xdc677f388a48ded97b1b66b6906ed50bdb82a939","0.151731831","No"
"0xac259e4e899b9432bf8531549154062950aff45d","0.150194726","No"
"0xe857f5589023c94a1820c8ded0a3e46c5dd150c2","0.149906718","No"
"0x9d838786e85072a919bdc9f4c25db3a1693c970a","0.149597031","No"
"0xd5f5b0713b01e463766ce41ed06b6b70ae3b3b81","0.148855532","No"
"0x921404effa58730b337ac6b38a5a360621a49338","0.148399897","No"
"0xb42a961b5652a894837f6d26c4797ba7b50b4117","0.14766143","No"
"0x9cccbca9a4b287dd1419d3e0d7ccda33bcc0e3f4","0.147073523","No"
"0xc744bc227d1c1a39dac48a89d7523038e24c61bb","0.145054386","No"
"0x793813d8cf2c31efb272db50d6bddf48afe5ac0b","0.144650064","No"
"0x4c68ac1c1bf424d530b64fcec165371729da9fd9","0.143210937","No"
"0x0f0fdd76599b52876e251104758998742364c9e9","0.142633273","No"
"0x733010b480f8cf1e044926dc504b306e1429dd21","0.142234429","No"
"0x49f02413fe2f632be2ad9c0b1942e29524dc7bc0","0.141968967","No"
"0xcd77958577d6bd5a672efd7723a1bdee1590686c","0.141946408","No"
"0x294c2a8bd233fad3d9c29e9362a42f8881f4461b","0.141387935","No"
"0x0a80093725d99318bbe42e2006da1f8109128b34","0.141187438","No"
"0x03264f4d94d94525c458871062dbbba71482d7ef","0.140445718","No"
"0x37c0e71f56ab0150617bb18a6d02498855b496b2","0.140015581","No"
"0x5668e3a1f443401dbd5956229ae2d8475f4deb69","0.139996578","No"
"0x3180cf7b78aab6bf67eed63a5d195f1964412f04","0.137935963","No"
"0xdf6dc91c9c346bd0185fbfa8b2bd49b65c51f78d","0.137507153","No"
"0x0e2e2f261eb13859309e630c779b4c6edebd928d","0.137321145","No"
"0x44bd4bbe8bf67e2fac6e56900c958f5537a887c0","0.137103723","No"
"0xd35c4567562cf03a2ae78ce893a368ac98395daa","0.136181365","No"
"0x8f87596f9bfd66337f14943ab6065a30b2b13a0b","0.134974677","No"
"0x6a221971874bc5ec4ba66b72f21994ab01f01aa4","0.134940838","No"
"0x627bb8c10d24d8b11dcc95796c22fdf658166866","0.134910969","No"
"0xb386cf97388757eff79003078f7a25fffe95da9a","0.134159604","No"
"0xef7213641f618196898af1abcf8a62280d643aef","0.134140281","No"
"0x5783a4a01a5837ebfdb626066dc35a7631f2953d","0.133745375","No"
"0x2d15942246f4ba34706744db868880e37ef3dd1c","0.133188588","No"
"0x01ae307a42eb9bb298e9ded2cf56e9bcbfbbf1f6","0.1328416","No"
"0xabeb14a690d5d504423650618630966a8fbf4705","0.132491617","No"
"0xc5e4a49772d3677f761826cb2967df879abeb153","0.132159245","No"
"0xf3ca85184b9c7836c071a376bcb414348b9ad00c","0.132105992","No"
"0x701f916a9f40c3d69feca947838ed2409ef07bf2","0.131664116","No"
"0xb30c94752ae287dd3c99dd431580fdc794ac787c","0.131189451","No"
"0xe9c1fbb2c4ce00bae18c6b4245801b37ceaed629","0.131130829","No"
"0xb295e4b6c3a0e4dc58c9296b6e8cef3294a56d1c","0.130499906","No"
"0xee0a2928f82a2b214f4343e7e5d2a671c640d63a","0.130024983","No"
"0xc6c215f443f70d61f7149599ec549ac14f627014","0.12975169","No"
"0x34f78a15ada5d7b47b9f94e18dfe328088fec957","0.12944182","No"
"0x1ef7c21fee303d7c18cf67fcd2d6add1087883e6","0.128838434","No"
"0x85dd6bebe5632b08fb36955104b70aa93f0c9759","0.128243053","No"
"0x8da886c5c2873b3bbe4a4a872b16f4e6fdc4af38","0.128154636","No"
"0x40ecd0ad68fca734dda4feae8aedbd4314998fed","0.128021211","No"
"0x77264e6d908767f482750bf51ce15b64e42e2e33","0.126745766","No"
"0xa6e0189db739a064fc039175ca664a3e82361853","0.125522418","No"
"0xdb565e675d4d23bbd7ecd7f8505e331d7d8b4873","0.125128869","No"
"0x85cf75b807f9f15e6289c350b8cd8e2c344f0d21","0.123334872","No"
"0x5d0932c1dde370155cc6b8e7e80ed8a5c0667ec1","0.122849547","No"
"0x7bb608bce19495bf0bd69703a4e7fcbbfa717467","0.12197224","No"
"0x3cd66d8f836673371a234b934c9149bf4e3cca26","0.121915224","No"
"0x283bcbf80189303b35cd425b36fed72fff404d8d","0.121792098","No"
"0xbf70a9ac7e5ae89f213b7ae2c19818b505322ccf","0.121432747","No"
"0xff2e1062147b8a8f7fbf844ea57dd467817e0da3","0.121428422","No"
"0x7eaad029dd5ce0e5675e1a1b943dc670d872d840","0.121324834","No"
"0x608f52b310ec67c197f75b39c9537210db875a25","0.121253044","No"
"0x8d26a23cb3231214314bf93876ac679a4b88f539","0.120882892","No"
"0xf3e897e8ed3612aa4aed7fe156bacd37a91c7f26","0.120722476","No"
"0x761161785983e0b0b2cffc3f89fc4018811823b1","0.120269306","No"
"0xc218a4e1b08e231d22a6701302f8cba706b774dc","0.119899352","No"
"0x8d3045df809ad867f3ff49c1e6549c3b94ae2f0b","0.11973935","No"
"0x548079bccd8acd97567dc2387d1e83d0913fd761","0.119370136","No"
"0xb888e31c11644bb8f2b71674dd8ade75548b0843","0.119221389","No"
"0x70f2a91f9ba0900d06e0af1b5fd8909dd0392bf5","0.118746964","No"
"0x3b26391e92407b42985965b4d6c7d8bced392a40","0.118734602","No"
"0xe5703f5a04b9d6abb2210ae5073c8fe8e4449851","0.117877769","No"
"0xb902aa4a93f319e119a027b5361055a531b001d9","0.117223733","No"
"0xa5f1fe06b8f61d634af841ee2538b5a804e29325","0.116751406","No"
"0x92009da109f0414840e4df80039fcbbad7e2b47f","0.115704036","No"
"0x4b17409aa171a8cfc2a9d1474fd6dfec9a4f3e60","0.115128359","No"
"0x962d3cfe33dc7b4af8167c38c2faa992b1b61d1e","0.114568212","No"
"0x6e8b53787f5f5bd36c8ae77ee63ce797c3d477a3","0.114291286","No"
"0x539053c4b93c1d4a14f2a0481837b78b9ae695ca","0.114211122","No"
"0xa279cc521d965c835678aa877c341d5fa289191e","0.114179871","No"
"0x2d82dcdb1e91c45421a72481ff3294b3fabe255d","0.113891748","No"
"0x9df857ae592b8d22d4403698c3f0981ec8e307b6","0.113458779","No"
"0x99564770974cc3400d6d9ad87b66b50d692b77bd","0.11265637","No"
"0x126fc9a3bdaf02017fbceb41989ba298c80be755","0.111746711","No"
"0x44a388b1e19bb8cc1084a7df704e8b0ad0851cf6","0.111201109","No"
"0x9d10d4f98afaa5fb1a679eb008de4d02cd8eb53d","0.111136863","No"
"0x3e9b271114f993a3b6f892c431f74738ef0b6e89","0.110354087","No"
"0xcaad3680a42b084a54a583f220181bcb4e686441","0.110253901","No"
"0xe1c75241174abca6f9c377d6a4eb3e5c29c1b208","0.110081434","No"
"0x06d0dd2f9d348c03f615993d2f7c625d38220c3f","0.109694089","No"
"0x89a441c26703ea450a1a489a7586128637685f79","0.109611492","No"
"0x6d6ebd41d762a69763dd367e545dfa00de356363","0.108833632","No"
"0x06b26e325eede9504ceccc96e5acc48fd117e086","0.108498296","No"
"0x939a1393164c3782ad00d4afea5a92f1144e3537","0.108255735","No"
"0x20757d7ad7988df07ea7bf2ebe5709908c6a4574","0.108218073","No"
"0xb9744a9deb207fe39370d46e7574dff68cc8b1bd","0.108090975","No"
"0xebf8e60e48ba4e44a8df9accd4562d2851bce44f","0.108","No"
"0x79da7b92372b6f7d3582943a0d521f01daf93372","0.107121655","No"
"0x924bd09e1943f8e90e1ceaf802bf037253c4c72b","0.107099142","No"
"0xe126369553700b1918563b2cd98472a7b16ed68b","0.106801359","No"
"0x8be594bb007c126429de22837f5246ccb9a214a9","0.106566953","No"
"0x4d4ea70176a8ed922a4f3ab7c5691936f8506fdd","0.106127251","No"
"0x81990f4c69aa7137a8323dde1e136f1921036758","0.105342304","No"
"0x588d37323f36b82fbe7db1937442d51ec11b9bf3","0.105046852","No"
"0x6e757ad309d0242ea6b899c1c67335012a53a8ea","0.104727791","No"
"0x05609c465f9dd4da86516a8fca26c830c9300f96","0.103525121","No"
"0x3210241a5d6c3ca25b7e8fd69c8ff12778b4e6a1","0.102002027","No"
"0xdf9408173305b9cd0b1f9948bc0f1689b3d267e9","0.101596033","No"
"0xb81d600eaee4d65b6006d2f1eac49901fceb7fe1","0.100962065","No"
"0xa9a95c2b90e25e1e876ce6698d9a807f7c891bbc","0.100477624","No"
"0xdaa468aa6de8e3dc9e6d6bcaa7fa0aebab59755c","0.100327864","No"
"0xfe9a5c9fe998c908b4db1e020a5eb2eb9d0c3891","0.100099261","No"
"0x8b8d1a04ae076a44813e1199b48e9696e7765d5b","0.099479096","No"
"0x5a125de506cebe9a2e3413879be9b22d1a08a28f","0.09946029","No"
"0x54cf81f37bfb7634d2852612d3f4e3e729dc844d","0.099413061","No"
"0xbe75be65abc386d9ea37cf1b812e2081e0f115a1","0.099337117","No"
"0x661354f8d7e5eef252becfaff85782359703a7dc","0.098966486","No"
"0x55b6b29844285ae2f2fedb7221f1af7bf9f4d6b7","0.098956592","No"
"0xe67a8232d5f71eefc9c774229e57c04c7699400b","0.098810612","No"
"0xdda8063315922dbe933d20b127bc539c16c49717","0.098270761","No"
"0x06c152323d094189f9be97682889ec1722b6a71c","0.098173698","No"
"0xd0bd5c284b2d066556cae2e8f600d08f82776251","0.098118622","No"
"0x96dbf85ef6328453334fdab25f0ef8f45a200c81","0.097930896","No"
"0x2a3f829967c7f64ef87fe5f74556e4120752b54e","0.097572741","No"
"0x3ab2f9863a5c52f499725908ddd755dc574bcaea","0.097543098","No"
"0xe1204b6178bc94009d1a267a686a7f3de59791b4","0.097003991","No"
"0xe206522dc9e32b5dfd3988ef6eff4ae73b1926ab","0.095912774","No"
"0x59f38db348475153604c44b42bb994dacc616e35","0.095527327","No"
"0x7bf26890bef29330fbe8a081a67c1a90ab397b57","0.095340466","No"
"0x0fbc729984c3b9a6081a514ca5107945c543a1b9","0.094892477","No"
"0x6eeb7392fd1d978ec25c7f8128971a3969402c9a","0.094861561","No"
"0x787eabb1d7842c3718fe695d78af2096333b598b","0.094847352","No"
"0x2c56cd49d0a9aff32cdbc008d8f8c7a6d8c8a7ec","0.094817433","No"
"0x4fc67395a54d61bafd849647d18ce704500734ec","0.094389475","No"
"0xd01ee4a3065007eb8351f8e1691ffdc8bbaea801","0.09433107","No"
"0x7214935f1c00bc7da78f0e3d12f3f8900b152f48","0.094311178","No"
"0x0b2c78a8269b903655d6a1b65fca96ebbc90424c","0.09400031","No"
"0x85a8f5f46049449894db3695bbe0e5dd1c41ba70","0.093441829","No"
"0xd436619bebc8cc1e3c4a454aea31aa8a7b94e6d1","0.092705374","No"
"0xeda3b898c73689eee813e8d766926ab2588904ab","0.091553709","No"
"0x6a2b8fb457ef8ae0625bf73486b38f980b4059e3","0.091343979","No"
"0x521c8625aa8168899fafdbc6b6cf5d8a7088242f","0.091139154","No"
"0xb965f5e812f655573709291544e6720acdc5cfbf","0.090786417","No"
"0x94d0560191a06a812b8cfce219066db89cc0488e","0.090582465","No"
"0x4003d53d25a5dff62dfd0248694b69c61ea7d2f5","0.090056663","No"
"0x2ac6981c0e38ebca9c4eb5fb0ced252627f29447","0.089821897","No"
"0x89907332cae9f5331c4e836f652631075709ebab","0.089673144","No"
"0x8ac24cd0907269ba6b43b06f0a3b4c6ba7be51b3","0.089510558","No"
"0xb5b049467243a7a0c4a9207277611fab2e13405e","0.089369751","No"
"0xda987bc3b327676c47b9d8e3f4b360b46b13b31a","0.088988108","No"
"0xfe17f3e692252a9e6887beacd5706f934b24faee","0.088355318","No"
"0xf0f2c4410f88b005288a94aceb123c208fe8dcaf","0.08829827","No"
"0x5cf6e6b3bf9d1b1b4f5985216dbb9198d6e5297d","0.087261856","No"
"0x19b62cc9a2b579334804758de05fa52117706ddf","0.087040286","No"
